period,flow,code,description,unit,quantity_mo_reported,quantity_ytd_reported,quantity_mo_grams,quantity_ytd_grams,value_mo_usd,value_ytd_usd,source_url,quantity_suppressed
2011-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,260786808,734700159,260786808,734700159,,,https://dataweb.usitc.gov/,False
2011-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,472918382,2357599597,472918382,2357599597,,,https://dataweb.usitc.gov/,False
2011-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,198228463,758660052,198228463,758660052,,,https://dataweb.usitc.gov/,False
2011-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,94149773,275520445,94149773,275520445,,,https://dataweb.usitc.gov/,False
2011-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,280717761,1015417920,280717761,1015417920,,,https://dataweb.usitc.gov/,False
2011-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,488646937,2846246534,488646937,2846246534,,,https://dataweb.usitc.gov/,False
2011-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,200147635,958807687,200147635,958807687,,,https://dataweb.usitc.gov/,False
2011-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,71355629,346876074,71355629,346876074,,,https://dataweb.usitc.gov/,False
2011-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,315287648,1330705568,315287648,1330705568,,,https://dataweb.usitc.gov/,False
2011-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,477862937,3324109471,477862937,3324109471,,,https://dataweb.usitc.gov/,False
2011-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,195199885,1154007572,195199885,1154007572,,,https://dataweb.usitc.gov/,False
2011-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,118973437,465849511,118973437,465849511,,,https://dataweb.usitc.gov/,False
2011-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,187165873,1517871441,187165873,1517871441,,,https://dataweb.usitc.gov/,False
2011-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,482165992,3806275463,482165992,3806275463,,,https://dataweb.usitc.gov/,False
2011-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,192923338,1346930910,192923338,1346930910,,,https://dataweb.usitc.gov/,False
2011-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,71823057,537672568,71823057,537672568,,,https://dataweb.usitc.gov/,False
2011-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,193361682,1711233123,193361682,1711233123,,,https://dataweb.usitc.gov/,False
2011-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,505085132,4311360595,505085132,4311360595,,,https://dataweb.usitc.gov/,False
2011-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,143983395,1490914305,143983395,1490914305,,,https://dataweb.usitc.gov/,False
2011-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,82917651,620590219,82917651,620590219,,,https://dataweb.usitc.gov/,False
2011-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,177572580,1888805703,177572580,1888805703,,,https://dataweb.usitc.gov/,False
2011-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,492222308,4803582903,492222308,4803582903,,,https://dataweb.usitc.gov/,False
2011-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,127962051,1618876356,127962051,1618876356,,,https://dataweb.usitc.gov/,False
2011-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,104058652,724648871,104058652,724648871,,,https://dataweb.usitc.gov/,False
2011-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,189866241,2078671944,189866241,2078671944,,,https://dataweb.usitc.gov/,False
2011-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,531740278,5335323181,531740278,5335323181,,,https://dataweb.usitc.gov/,False
2011-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,128226623,1747102979,128226623,1747102979,,,https://dataweb.usitc.gov/,False
2011-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,109292519,833941390,109292519,833941390,,,https://dataweb.usitc.gov/,False
2011-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,164869752,2243541696,164869752,2243541696,,,https://dataweb.usitc.gov/,False
2011-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,447558955,5782882136,447558955,5782882136,,,https://dataweb.usitc.gov/,False
2011-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,118204821,1865307800,118204821,1865307800,,,https://dataweb.usitc.gov/,False
2011-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,43581295,877522685,43581295,877522685,,,https://dataweb.usitc.gov/,False
2011-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,112762288,2356303984,112762288,2356303984,,,https://dataweb.usitc.gov/,False
2011-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,626557066,6409439202,626557066,6409439202,,,https://dataweb.usitc.gov/,False
2011-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,72396004,1937703804,72396004,1937703804,,,https://dataweb.usitc.gov/,False
2011-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,55365849,932888534,55365849,932888534,,,https://dataweb.usitc.gov/,False
2011-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,93453018,2449757002,93453018,2449757002,,,https://dataweb.usitc.gov/,False
2012-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,574440720,574440720,574440720,574440720,,,https://dataweb.usitc.gov/,False
2012-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,141073556,141073556,141073556,141073556,,,https://dataweb.usitc.gov/,False
2012-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,55024759,55024759,55024759,55024759,,,https://dataweb.usitc.gov/,False
2012-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,136684358,136684358,136684358,136684358,,,https://dataweb.usitc.gov/,False
2012-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,473305850,1047746570,473305850,1047746570,,,https://dataweb.usitc.gov/,False
2012-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,103689871,244763427,103689871,244763427,,,https://dataweb.usitc.gov/,False
2012-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,47332978,102357737,47332978,102357737,,,https://dataweb.usitc.gov/,False
2012-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,133074256,269758614,133074256,269758614,,,https://dataweb.usitc.gov/,False
2012-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,457016542,1504763112,457016542,1504763112,,,https://dataweb.usitc.gov/,False
2012-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,107331757,352095184,107331757,352095184,,,https://dataweb.usitc.gov/,False
2012-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,52969507,155327244,52969507,155327244,,,https://dataweb.usitc.gov/,False
2012-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,159266878,429025492,159266878,429025492,,,https://dataweb.usitc.gov/,False
2012-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,400910593,1905673705,400910593,1905673705,,,https://dataweb.usitc.gov/,False
2012-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,95324377,447419561,95324377,447419561,,,https://dataweb.usitc.gov/,False
2012-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,64562757,219890001,64562757,219890001,,,https://dataweb.usitc.gov/,False
2012-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,137535969,566561461,137535969,566561461,,,https://dataweb.usitc.gov/,False
2012-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,432725703,2338399408,432725703,2338399408,,,https://dataweb.usitc.gov/,False
2012-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,132079715,579499276,132079715,579499276,,,https://dataweb.usitc.gov/,False
2012-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,103250212,323140213,103250212,323140213,,,https://dataweb.usitc.gov/,False
2012-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,178391954,744953415,178391954,744953415,,,https://dataweb.usitc.gov/,False
2012-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,396867879,2735267287,396867879,2735267287,,,https://dataweb.usitc.gov/,False
2012-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,174643926,754143202,174643926,754143202,,,https://dataweb.usitc.gov/,False
2012-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,116804957,439945170,116804957,439945170,,,https://dataweb.usitc.gov/,False
2012-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,152317604,897271019,152317604,897271019,,,https://dataweb.usitc.gov/,False
2012-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,412916743,3148184030,412916743,3148184030,,,https://dataweb.usitc.gov/,False
2012-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,167190870,921334072,167190870,921334072,,,https://dataweb.usitc.gov/,False
2012-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,272175801,712120971,272175801,712120971,,,https://dataweb.usitc.gov/,False
2012-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,135202703,1032473722,135202703,1032473722,,,https://dataweb.usitc.gov/,False
2012-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,330549442,3478733472,330549442,3478733472,,,https://dataweb.usitc.gov/,False
2012-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,138217838,1059551910,138217838,1059551910,,,https://dataweb.usitc.gov/,False
2012-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,129344173,841465144,129344173,841465144,,,https://dataweb.usitc.gov/,False
2012-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,105092624,1137566346,105092624,1137566346,,,https://dataweb.usitc.gov/,False
2012-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,398948310,3877681782,398948310,3877681782,,,https://dataweb.usitc.gov/,False
2012-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,133306831,1192858741,133306831,1192858741,,,https://dataweb.usitc.gov/,False
2012-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,68343587,909808731,68343587,909808731,,,https://dataweb.usitc.gov/,False
2012-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,137771435,1275337781,137771435,1275337781,,,https://dataweb.usitc.gov/,False
2012-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,377946874,4255628656,377946874,4255628656,,,https://dataweb.usitc.gov/,False
2012-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,132944088,1325802829,132944088,1325802829,,,https://dataweb.usitc.gov/,False
2012-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,18750954,928559685,18750954,928559685,,,https://dataweb.usitc.gov/,False
2012-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,164350904,1439688685,164350904,1439688685,,,https://dataweb.usitc.gov/,False
2012-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,388676020,4644304676,388676020,4644304676,,,https://dataweb.usitc.gov/,False
2012-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,117590001,1443392830,117590001,1443392830,,,https://dataweb.usitc.gov/,False
2012-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,54570678,983130363,54570678,983130363,,,https://dataweb.usitc.gov/,False
2012-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,250206235,1689894920,250206235,1689894920,,,https://dataweb.usitc.gov/,False
2012-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,385717667,5030022343,385717667,5030022343,,,https://dataweb.usitc.gov/,False
2012-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,211459064,1654851894,211459064,1654851894,,,https://dataweb.usitc.gov/,False
2012-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,12161770,995292133,12161770,995292133,,,https://dataweb.usitc.gov/,False
2012-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,109086560,1798981480,109086560,1798981480,,,https://dataweb.usitc.gov/,False
2013-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,513533300,513533300,513533300,513533300,,,https://dataweb.usitc.gov/,False
2013-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,158991800,158991800,158991800,158991800,,,https://dataweb.usitc.gov/,False
2013-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,25032370,25032370,25032370,25032370,,,https://dataweb.usitc.gov/,False
2013-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,129419522,129419522,129419522,129419522,,,https://dataweb.usitc.gov/,False
2013-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,437197347,950730647,437197347,950730647,,,https://dataweb.usitc.gov/,False
2013-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,226955475,385947275,226955475,385947275,,,https://dataweb.usitc.gov/,False
2013-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,17558930,42591300,17558930,42591300,,,https://dataweb.usitc.gov/,False
2013-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,137252296,266671818,137252296,266671818,,,https://dataweb.usitc.gov/,False
2013-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,426291986,1377022633,426291986,1377022633,,,https://dataweb.usitc.gov/,False
2013-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,208835751,594783026,208835751,594783026,,,https://dataweb.usitc.gov/,False
2013-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,21605511,64196811,21605511,64196811,,,https://dataweb.usitc.gov/,False
2013-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,137602592,404274410,137602592,404274410,,,https://dataweb.usitc.gov/,False
2013-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,490967185,1867989818,490967185,1867989818,,,https://dataweb.usitc.gov/,False
2013-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,214253883,809036909,214253883,809036909,,,https://dataweb.usitc.gov/,False
2013-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,56131238,120328049,56131238,120328049,,,https://dataweb.usitc.gov/,False
2013-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,132061884,536336294,132061884,536336294,,,https://dataweb.usitc.gov/,False
2013-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,374630571,2242620389,374630571,2242620389,,,https://dataweb.usitc.gov/,False
2013-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,241567075,1050603984,241567075,1050603984,,,https://dataweb.usitc.gov/,False
2013-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,33663549,153991598,33663549,153991598,,,https://dataweb.usitc.gov/,False
2013-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,132485798,668822092,132485798,668822092,,,https://dataweb.usitc.gov/,False
2013-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,334131406,2576751795,334131406,2576751795,,,https://dataweb.usitc.gov/,False
2013-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,222429027,1273033011,222429027,1273033011,,,https://dataweb.usitc.gov/,False
2013-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,40366839,194358437,40366839,194358437,,,https://dataweb.usitc.gov/,False
2013-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,157303913,826126005,157303913,826126005,,,https://dataweb.usitc.gov/,False
2013-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,425520934,3002272729,425520934,3002272729,,,https://dataweb.usitc.gov/,False
2013-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,286815280,1559848291,286815280,1559848291,,,https://dataweb.usitc.gov/,False
2013-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,25284251,219642688,25284251,219642688,,,https://dataweb.usitc.gov/,False
2013-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,127977347,954103352,127977347,954103352,,,https://dataweb.usitc.gov/,False
2013-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,369566629,3371839358,369566629,3371839358,,,https://dataweb.usitc.gov/,False
2013-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,250665916,1810514207,250665916,1810514207,,,https://dataweb.usitc.gov/,False
2013-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,32195739,251838427,32195739,251838427,,,https://dataweb.usitc.gov/,False
2013-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,149256726,1103360078,149256726,1103360078,,,https://dataweb.usitc.gov/,False
2013-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,397835111,3769674469,397835111,3769674469,,,https://dataweb.usitc.gov/,False
2013-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,281793941,2092308148,281793941,2092308148,,,https://dataweb.usitc.gov/,False
2013-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,30243862,282082289,30243862,282082289,,,https://dataweb.usitc.gov/,False
2013-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,125580633,1228940711,125580633,1228940711,,,https://dataweb.usitc.gov/,False
2013-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,484190828,4253865297,484190828,4253865297,,,https://dataweb.usitc.gov/,False
2013-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,312492681,2404800829,312492681,2404800829,,,https://dataweb.usitc.gov/,False
2013-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,23804680,305886969,23804680,305886969,,,https://dataweb.usitc.gov/,False
2013-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,115108735,1344049446,115108735,1344049446,,,https://dataweb.usitc.gov/,False
2013-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,320676618,4574541915,320676618,4574541915,,,https://dataweb.usitc.gov/,False
2013-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,232474826,2637275655,232474826,2637275655,,,https://dataweb.usitc.gov/,False
2013-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,62257927,368144896,62257927,368144896,,,https://dataweb.usitc.gov/,False
2013-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,114581594,1458631040,114581594,1458631040,,,https://dataweb.usitc.gov/,False
2013-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,451904809,5026446724,451904809,5026446724,,,https://dataweb.usitc.gov/,False
2013-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,227212142,2864487797,227212142,2864487797,,,https://dataweb.usitc.gov/,False
2013-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,79714391,447859287,79714391,447859287,,,https://dataweb.usitc.gov/,False
2013-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,134848517,1593479557,134848517,1593479557,,,https://dataweb.usitc.gov/,False
2014-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,435070900,435070900,435070900,435070900,,,https://dataweb.usitc.gov/,False
2014-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,217542687,217542687,217542687,217542687,,,https://dataweb.usitc.gov/,False
2014-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,41130527,41130527,41130527,41130527,,,https://dataweb.usitc.gov/,False
2014-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,155981541,155981541,155981541,155981541,,,https://dataweb.usitc.gov/,False
2014-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,333863750,768934650,333863750,768934650,,,https://dataweb.usitc.gov/,False
2014-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,190326037,407868724,190326037,407868724,,,https://dataweb.usitc.gov/,False
2014-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,28876713,70007240,28876713,70007240,,,https://dataweb.usitc.gov/,False
2014-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,135952232,291933773,135952232,291933773,,,https://dataweb.usitc.gov/,False
2014-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,361261268,1130195918,361261268,1130195918,,,https://dataweb.usitc.gov/,False
2014-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,306544832,714413556,306544832,714413556,,,https://dataweb.usitc.gov/,False
2014-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,26820241,96827481,26820241,96827481,,,https://dataweb.usitc.gov/,False
2014-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,171240333,463174106,171240333,463174106,,,https://dataweb.usitc.gov/,False
2014-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,401141010,1531336928,401141010,1531336928,,,https://dataweb.usitc.gov/,False
2014-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,345333459,1059747015,345333459,1059747015,,,https://dataweb.usitc.gov/,False
2014-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,24675039,121502520,24675039,121502520,,,https://dataweb.usitc.gov/,False
2014-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,139984684,603158790,139984684,603158790,,,https://dataweb.usitc.gov/,False
2014-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,456098933,1987435861,456098933,1987435861,,,https://dataweb.usitc.gov/,False
2014-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,238596271,1298343286,238596271,1298343286,,,https://dataweb.usitc.gov/,False
2014-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,30713458,152215978,30713458,152215978,,,https://dataweb.usitc.gov/,False
2014-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,166024964,769183754,166024964,769183754,,,https://dataweb.usitc.gov/,False
2014-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,423441379,2410877240,423441379,2410877240,,,https://dataweb.usitc.gov/,False
2014-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,233870064,1532213350,233870064,1532213350,,,https://dataweb.usitc.gov/,False
2014-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,11182896,163398874,11182896,163398874,,,https://dataweb.usitc.gov/,False
2014-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,107565362,876749116,107565362,876749116,,,https://dataweb.usitc.gov/,False
2014-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,445608047,2856485287,445608047,2856485287,,,https://dataweb.usitc.gov/,False
2014-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,167051201,1699264551,167051201,1699264551,,,https://dataweb.usitc.gov/,False
2014-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,14664552,178063426,14664552,178063426,,,https://dataweb.usitc.gov/,False
2014-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,94758875,971507991,94758875,971507991,,,https://dataweb.usitc.gov/,False
2014-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,342697863,3199183150,342697863,3199183150,,,https://dataweb.usitc.gov/,False
2014-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,127941119,1827205670,127941119,1827205670,,,https://dataweb.usitc.gov/,False
2014-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,30973467,209036893,30973467,209036893,,,https://dataweb.usitc.gov/,False
2014-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,101934702,1073442693,101934702,1073442693,,,https://dataweb.usitc.gov/,False
2014-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,495424199,3694607349,495424199,3694607349,,,https://dataweb.usitc.gov/,False
2014-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,171505720,1998711390,171505720,1998711390,,,https://dataweb.usitc.gov/,False
2014-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,27240708,236277601,27240708,236277601,,,https://dataweb.usitc.gov/,False
2014-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,103723152,1177165845,103723152,1177165845,,,https://dataweb.usitc.gov/,False
2014-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,435955686,4130563035,435955686,4130563035,,,https://dataweb.usitc.gov/,False
2014-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,113557922,2112269312,113557922,2112269312,,,https://dataweb.usitc.gov/,False
2014-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,62301842,298579443,62301842,298579443,,,https://dataweb.usitc.gov/,False
2014-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,79173422,1256339267,79173422,1256339267,,,https://dataweb.usitc.gov/,False
2014-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,395768164,4526331199,395768164,4526331199,,,https://dataweb.usitc.gov/,False
2014-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,83673991,2195943303,83673991,2195943303,,,https://dataweb.usitc.gov/,False
2014-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,27257201,325836644,27257201,325836644,,,https://dataweb.usitc.gov/,False
2014-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,72013363,1328352630,72013363,1328352630,,,https://dataweb.usitc.gov/,False
2014-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,477850115,5004181314,477850115,5004181314,,,https://dataweb.usitc.gov/,False
2014-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,186827256,2382770559,186827256,2382770559,,,https://dataweb.usitc.gov/,False
2014-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,77528311,403364955,77528311,403364955,,,https://dataweb.usitc.gov/,False
2014-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,75363807,1403716437,75363807,1403716437,,,https://dataweb.usitc.gov/,False
2015-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,558766831,558766831,558766831,558766831,,,https://dataweb.usitc.gov/,False
2015-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,169226582,169226582,169226582,169226582,,,https://dataweb.usitc.gov/,False
2015-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,70726836,70726836,70726836,70726836,,,https://dataweb.usitc.gov/,False
2015-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,110133492,110133492,110133492,110133492,,,https://dataweb.usitc.gov/,False
2015-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,478943315,1037710146,478943315,1037710146,,,https://dataweb.usitc.gov/,False
2015-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,87158576,256385158,87158576,256385158,,,https://dataweb.usitc.gov/,False
2015-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,64307922,135034758,64307922,135034758,,,https://dataweb.usitc.gov/,False
2015-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,90190111,200323603,90190111,200323603,,,https://dataweb.usitc.gov/,False
2015-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,458602998,1496313144,458602998,1496313144,,,https://dataweb.usitc.gov/,False
2015-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,116643686,373028844,116643686,373028844,,,https://dataweb.usitc.gov/,False
2015-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,45559451,180594209,45559451,180594209,,,https://dataweb.usitc.gov/,False
2015-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,87719486,288043089,87719486,288043089,,,https://dataweb.usitc.gov/,False
2015-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,530464290,2026777434,530464290,2026777434,,,https://dataweb.usitc.gov/,False
